ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Customer,Education_Rank,Income_Z
9292,1952,Bachelors,Married,81795,0,0,10/26/2012,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,69,3268,2,1.3859317742086503
3179,1980,Bachelors,Single,81741,0,0,6/16/2013,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,41,3035,2,1.383423753307854
5687,1980,Bachelors,Divorced,81702,0,0,9/23/2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,41,3301,2,1.3816124048795009
1524,1983,Master,Single,81698,0,0,1/3/2013,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,38,3199,3,1.3814266255535161
9504,1949,Master,Married,81698,0,0,6/11/2013,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,72,3040,3,1.3814266255535161
2410,1969,Bachelors,Single,81657,0,0,1/22/2014,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,52,2815,2,1.3795223874621707
9298,1947,PhD,Together,81574,0,0,4/28/2014,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,74,2719,4,1.3756674664479838
1544,1967,Master,Divorced,81380,0,0,12/22/2012,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,54,3211,3,1.3666571691377154
535,1987,Bachelors,Divorced,81361,0,0,2/25/2014,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,34,2781,2,1.3657747173392871
4608,1987,Bachelors,Divorced,81361,0,0,2/25/2014,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,34,2781,2,1.3657747173392871
8624,1958,Bachelors,Married,81320,0,0,6/2/2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,63,3049,2,1.3638704792479417
4673,1963,PhD,Married,81300,0,1,10/30/2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,58,3264,4,1.3629415826180171
1137,1964,Bachelors,Single,81246,0,0,12/29/2013,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,57,2839,2,1.3604335617172207
295,1989,Bachelors,Single,81217,0,0,7/19/2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,32,3002,2,1.3590866616038302
6071,1989,Bachelors,Single,81217,0,0,7/19/2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,32,3002,2,1.3590866616038302
5848,1970,Bachelors,Together,81205,0,0,1/13/2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,51,2824,2,1.3585293236258753
203,1975,Master,Single,81169,0,0,4/14/2013,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,46,3098,3,1.3568573096920111
988,1965,Bachelors,Married,81168,0,0,7/5/2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,56,2651,2,1.3568108648605148
4394,1965,PhD,Married,81051,0,0,5/23/2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,56,2694,4,1.3513768195754563
2079,1947,Master,Married,81044,0,0,12/27/2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,74,2841,3,1.3510517057549827
2150,1958,PhD,Widow,80995,0,1,11/5/2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,63,2893,4,1.3487759090116673
7966,1959,Bachelors,Single,80982,1,1,8/1/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,62,2989,2,1.3481721262022164
3667,1969,Bachelors,Married,80952,0,0,2/28/2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,52,3143,2,1.3467787812573295
9274,1961,Master,Married,80950,0,0,3/28/2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,60,3115,3,1.3466858915943372
10245,1986,Master,Single,80910,0,0,10/31/2012,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,35,3263,3,1.344828098334488
3434,1951,Bachelors,Single,80872,0,0,12/5/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,70,2498,2,1.3430631947376312
4789,1953,Bachelors,Together,80812,0,0,9/17/2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,68,2942,2,1.3402765048478575
5718,1950,Bachelors,Married,80763,0,0,8/15/2013,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,71,2975,2,1.3380007081045424
4687,1958,Master,Married,80739,0,0,5/23/2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,63,3059,3,1.3368860321486329
1065,1963,Bachelors,Single,80695,0,0,12/29/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,58,2839,2,1.3348424595627988
6905,1994,Bachelors,Together,80685,0,0,8/22/2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,27,3333,2,1.3343780112478365
3661,1995,Master,Single,80617,0,0,12/10/2012,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,26,3223,3,1.331219762706093
4310,1944,Bachelors,Married,80589,0,0,1/22/2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,77,2815,2,1.3299193074241986
6417,1971,Master,Together,80573,0,0,10/14/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,50,3280,3,1.329176190120259
9209,1971,Master,Together,80573,0,0,10/14/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,50,3280,3,1.329176190120259
8717,1975,PhD,Married,80427,0,1,12/9/2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,46,3224,4,1.3223952447218097
7396,1966,Bachelors,Married,80398,0,0,10/11/2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,55,3283,2,1.321048344608419
6086,1955,Bachelors,Married,80395,0,0,11/23/2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,66,2875,2,1.3209090101139302
737,1949,PhD,Married,80360,0,0,3/3/2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,72,3140,4,1.3192834410115624
7849,1970,PhD,Married,80336,0,0,9/9/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,51,2950,4,1.3181687650556528
2730,1955,Bachelors,Single,80317,0,0,8/20/2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,66,2970,2,1.3172863132572243
3711,1944,Master,Married,80184,0,0,1/3/2014,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,77,2834,3,1.311109150668226
7428,1975,Bachelors,Together,80144,0,0,9/30/2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,46,2929,2,1.3092513574083768
3690,1986,Master,Married,80141,0,0,11/1/2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,35,2897,3,1.3091120229138882
2176,1972,Bachelors,Married,80134,1,0,5/20/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,49,3062,2,1.3087869090934146
9121,1972,Bachelors,Married,80134,1,0,5/20/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,49,3062,2,1.3087869090934146
5067,1994,Bachelors,Together,80134,0,0,2/14/2014,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,27,2792,2,1.3087869090934146
1225,1963,Bachelors,Married,80124,0,0,6/26/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,58,2660,2,1.3083224607784523
7059,1963,Bachelors,Married,80124,0,0,6/26/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,58,2660,2,1.3083224607784523
9938,1954,Bachelors,Married,80067,0,0,9/19/2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,67,2940,2,1.3056751053831672
8601,1980,Bachelors,Married,80011,0,1,4/29/2013,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,41,3083,2,1.3030741948193785
10102,1966,Bachelors,Widow,79946,0,0,12/5/2014,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,55,2498,2,1.3000552807721237
1371,1976,Bachelors,Single,79941,0,0,6/28/2014,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,45,2658,2,1.2998230566146425
460,1972,PhD,Married,79930,0,0,8/8/2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,49,3347,4,1.299312163468184
8314,1982,Bachelors,Married,79908,0,0,5/4/2013,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,39,3078,2,1.298290377175267
4828,1954,Bachelors,Divorced,79865,0,1,6/18/2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,67,2668,2,1.2962932494209292
6343,1959,Bachelors,Married,79823,0,1,3/31/2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,62,2747,2,1.2943425664980877
4790,1958,Bachelors,Divorced,79803,0,1,2/6/2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,63,2800,2,1.2934136698681629
9058,1955,Bachelors,Widow,79800,0,0,9/23/2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,66,3301,2,1.2932743353736742
9449,1958,PhD,Single,79761,0,1,4/10/2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,63,3102,4,1.2914629869453214
8093,1969,Master,Married,79734,0,0,6/28/2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,52,2658,3,1.2902089764949232
9305,1976,Master,Single,79689,0,0,12/5/2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,45,2863,3,1.288118959077593
5303,1974,PhD,Together,79632,0,0,8/4/2014,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,47,2621,4,1.285471603682308
11071,1984,Bachelors,Single,79607,0,0,4/21/2013,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,37,3091,2,1.2843104828949021
1020,1973,Bachelors,Married,79593,0,0,12/5/2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,48,2498,2,1.2836602552539549
8504,1973,Bachelors,Married,79593,0,0,12/5/2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,48,2498,2,1.2836602552539549
5125,1960,Bachelors,Married,79530,0,0,5/17/2013,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,61,3065,2,1.2807342308696925
9264,1986,Bachelors,Married,79529,0,0,4/27/2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,35,2720,2,1.2806877860381964
8707,1956,Bachelors,Married,79456,0,0,8/22/2012,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,65,3333,2,1.2772973133389716
2939,1970,Master,Together,79419,0,0,6/22/2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,51,2664,3,1.2755788545736113
7959,1961,Bachelors,Married,79410,0,0,5/29/2014,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,60,2688,2,1.275160851090145
4122,1975,Bachelors,Married,79205,0,0,8/29/2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,46,3326,2,1.2656396606334184
1772,1975,PhD,Married,79174,0,0,11/1/2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1,46,2897,4,1.2641998708570352
6887,1967,Bachelors,Single,79146,1,1,4/24/2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,54,2723,2,1.2628994155751407
7500,1967,Bachelors,Single,79146,1,1,4/24/2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,54,2723,2,1.2628994155751407
4114,1964,Master,Married,79143,0,0,11/8/2012,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,57,3255,3,1.262760081080652
3403,1958,PhD,Together,78952,0,1,9/24/2012,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,63,3300,4,1.2538891182648724
1915,1951,PhD,Married,78939,0,0,12/12/2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,70,2856,4,1.2532853354554214
3967,1971,PhD,Married,78931,0,0,10/25/2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,50,2904,4,1.2529137768034517
9977,1973,Bachelors,Divorced,78901,0,1,9/17/2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,48,2942,2,1.2515204318585649
2426,1964,PhD,Divorced,78825,0,0,9/14/2012,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,57,3310,4,1.2479906246648516
1891,1980,Master,Divorced,78789,0,0,8/8/2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,41,3347,3,1.2463186107309872
4679,1977,Master,Married,78710,0,1,5/23/2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,44,2694,3,1.2426494690427852
3698,1983,Bachelors,Together,78687,0,0,9/8/2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,38,3316,2,1.241581237918372
11088,1971,PhD,Together,78642,0,1,4/21/2013,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,50,3091,4,1.2394912205010415
7274,1957,Bachelors,Married,78618,0,0,9/28/2012,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,64,3296,2,1.2383765445451322
590,1970,Master,Divorced,78579,0,0,12/22/2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,51,3211,3,1.2365651961167792
1577,1946,Bachelors,Married,78569,0,0,2/19/2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,75,2787,2,1.236100747801817
9790,1957,Bachelors,Single,78499,0,0,11/23/2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,64,2875,2,1.232849609597081
4646,1951,Master,Married,78497,0,0,1/12/2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,70,3190,3,1.2327567199340885
6935,1951,Master,Married,78497,0,0,1/12/2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,70,3190,3,1.2327567199340885
1277,1960,Bachelors,Together,78468,0,0,9/4/2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,61,2590,2,1.231409819820698
4530,1948,Master,Widow,78427,0,0,10/24/2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,73,3270,3,1.2295055817293525
7053,1966,PhD,Single,78420,0,0,6/29/2013,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,55,3022,4,1.229180467908879
2831,1976,Bachelors,Together,78416,0,1,6/27/2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,45,2659,2,1.228994688582894
5302,1986,Bachelors,Together,78394,0,0,2/15/2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,35,3156,2,1.227972902289977
5989,1959,Master,Divorced,78353,0,1,4/16/2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,62,3096,3,1.2260686641986316
5046,1958,Bachelors,Divorced,78331,0,1,1/23/2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,63,2814,2,1.2250468779057146
6406,1988,Master,Married,78285,0,0,10/28/2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,33,2901,3,1.222910415656888
2909,1974,PhD,Married,78128,0,1,2/19/2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,47,2787,4,1.21561857711198
9952,1947,Master,Together,78093,0,0,11/12/2013,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,74,2886,3,1.2139930080096122
5545,1972,PhD,Married,78075,0,0,5/4/2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,49,2713,4,1.21315700104268
8204,1971,Master,Married,78041,0,0,12/16/2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,50,3217,3,1.2115778767718082
10473,1956,PhD,Widow,78028,0,1,10/9/2012,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,65,3285,4,1.2109740939623572
5883,1972,Bachelors,Married,77981,1,0,5/26/2013,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,49,3056,2,1.2087911868820345
6521,1954,Bachelors,Together,77972,0,0,3/18/2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,67,2760,2,1.2083731833985685
7828,1981,Master,Together,77882,0,0,4/30/2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,40,2717,3,1.204193148563908
5831,1967,Bachelors,Married,77870,0,1,8/22/2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,54,3333,2,1.2036358105859533
4322,1958,PhD,Together,77863,0,0,11/27/2013,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,63,2871,4,1.2033106967654796
10767,1989,PhD,Together,77845,0,0,5/16/2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,32,2701,4,1.2024746897985474
4127,1967,PhD,Married,77766,0,1,2/22/2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,54,3149,4,1.1988055481103455
5153,1967,PhD,Married,77766,0,1,2/22/2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,54,3149,4,1.1988055481103455
1173,1947,Master,Together,77632,0,0,10/3/2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,74,2926,3,1.1925819406898508
4785,1970,PhD,Together,77622,0,2,4/14/2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,51,2733,4,1.1921174923748885
7899,1952,PhD,Married,77610,0,1,10/29/2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,69,3265,4,1.1915601543969339
4994,1943,Master,Single,77598,0,0,1/10/2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,78,3192,3,1.191002816418979
2008,1978,Bachelors,Married,77583,0,0,10/2/2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,43,2562,2,1.1903061439465357
5236,1979,Bachelors,Together,77568,0,1,8/25/2012,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,42,3330,2,1.1896094714740921
7832,1959,Master,Married,77520,0,1,8/28/2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,62,2962,3,1.1873801195622733
6963,1947,Bachelors,Single,77457,0,0,5/3/2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,74,2714,2,1.1844540951780107
5796,1963,Bachelors,Married,77437,0,0,11/26/2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,58,2872,2,1.1835251985480861
9206,1968,Bachelors,Together,77382,0,1,7/1/2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,53,2655,2,1.1809707328157937
11051,1956,PhD,Together,77376,1,1,10/5/2014,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,65,2559,4,1.1806920638268164
3197,1980,Bachelors,Married,77353,0,1,12/16/2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,41,2852,2,1.1796238327024031
6652,1965,Bachelors,Married,77343,0,0,9/6/2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,56,2588,2,1.1791593843874408
5077,1979,Bachelors,Together,77298,0,1,2/11/2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,42,3160,2,1.1770693669701104
6173,1979,Bachelors,Together,77298,0,1,2/11/2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,42,3160,2,1.1770693669701104
1627,1957,Master,Divorced,77297,0,0,1/26/2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,64,3176,3,1.1770229221386141
3595,1963,Bachelors,Together,77226,0,1,2/28/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,58,2778,2,1.173725339102382
10486,1948,Bachelors,Married,77142,0,0,5/29/2013,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,73,3053,2,1.1698239732566988
2324,1972,Bachelors,Together,77044,0,1,10/27/2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,49,2902,2,1.1652723797700684
4002,1960,PhD,Married,77037,0,1,10/13/2013,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,61,2916,4,1.1649472659495947
7861,1952,Master,Married,77027,0,1,5/2/2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,69,2715,3,1.1644828176346325
9743,1955,Bachelors,Married,76998,0,1,11/1/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,66,2897,2,1.163135917521242
6565,1949,Master,Married,76995,0,1,3/28/2013,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,72,3115,3,1.1629965830267532
6931,1967,Bachelors,Divorced,76982,0,0,2/15/2014,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,54,2791,2,1.1623928002173023
6428,1950,PhD,Widow,76842,0,0,3/5/2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,71,2773,4,1.1558905238078303
7725,1965,Master,Married,76800,0,0,8/3/2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,56,2622,3,1.1539398408849886
375,1954,Bachelors,Divorced,76773,0,0,2/25/2013,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,67,3146,2,1.1526858304345904
2147,1969,Bachelors,Together,76653,0,0,8/16/2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,52,2974,2,1.147112450655043
10925,1983,Bachelors,Married,76630,0,0,1/14/2014,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,38,2823,2,1.1460442195306297
4138,1962,Bachelors,Single,76624,0,1,5/24/2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,59,2693,2,1.1457655505416524
10479,1975,PhD,Married,76618,0,0,7/12/2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,46,3374,4,1.145486881552675
10590,1956,PhD,Together,76542,0,0,3/30/2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,65,3113,4,1.1419570743589618
10858,1975,Bachelors,Together,76532,1,1,9/9/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,46,2950,2,1.1414926260439995
3507,1970,Bachelors,Single,76467,1,0,8/17/2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,51,3338,2,1.1384737119967445
7022,1971,Bachelors,Married,76445,1,0,9/28/2012,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,50,3296,2,1.1374519257038276
9493,1980,PhD,Single,76412,0,0,5/5/2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,41,3077,4,1.135919246264452
2591,1959,Bachelors,Widow,76320,0,1,6/22/2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,62,2664,2,1.131646321766799
2666,1972,Master,Married,76234,0,1,6/2/2014,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,49,2684,3,1.1276520662581233
4149,1948,PhD,Together,76140,0,0,5/13/2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,73,2704,4,1.1232862520974778
4998,1962,Bachelors,Together,76081,0,0,5/23/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,59,2694,2,1.1205460070392004
7321,1962,Bachelors,Together,76081,0,0,5/23/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,59,2694,2,1.1205460070392004
3422,1975,Bachelors,Married,76068,0,1,11/29/2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,46,3234,2,1.1199422242297494
146,1960,PhD,Single,76045,0,0,11/15/2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,61,2883,4,1.1188739931053362
10965,1955,Bachelors,Together,76005,0,0,2/22/2013,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,66,3149,2,1.117016199845487
10424,1968,Bachelors,Single,75922,0,0,9/12/2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,53,2947,2,1.1131612788313
6200,1951,Bachelors,Married,75903,0,1,8/4/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,70,2986,2,1.1122788270328716
7106,1943,PhD,Married,75865,0,0,3/31/2014,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,78,2747,4,1.1105139234360148
7503,1976,Bachelors,Single,75825,0,0,12/10/2012,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,1,45,3223,2,1.1086561301761657
2612,1987,Bachelors,Married,75794,0,0,12/24/2013,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,34,2844,2,1.1072163403997828
6853,1982,Master,Single,75777,0,0,4/7/2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,39,3105,3,1.1064267782643469
7366,1982,Master,Single,75777,0,0,4/7/2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,39,3105,3,1.1064267782643469
762,1981,Master,Together,75774,1,0,2/5/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,40,2801,3,1.1062874437698582
3091,1981,Master,Together,75774,1,0,2/5/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,40,2801,3,1.1062874437698582
4580,1969,Bachelors,Married,75759,0,0,10/25/2013,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,52,2904,2,1.1055907712974147
10992,1967,Bachelors,Together,75702,1,1,8/29/2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,54,3326,2,1.1029434159021296
